NOMBRE,MUNICIPIO,DEPARTAMENTO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
Olival,Suaita,Santander,10.0,13.15,18.62,23.29,25.4,21.61,23.07,22.0,23.29,25.53,22.4,14.96,243.32000000000002
Pamplonilla,Suaita,Santander,11.42,14.25,16.78,22.25,24.0,21.7,21.8,21.3,21.42,23.4,20.57,14.7,233.59
Suaita,Suaita,Santander,8.0,9.758,13.25,18.27,21.21,17.64,17.48,17.32,18.51,20.96,17.37,10.31,190.078
Sucre,Sucre,Santander,8.56,13.7,15.8,21.5,22.16,18.36,16.28,15.5,19.61,22.8,19.16,13.38,206.81000000000003
Cachiri,Surata,Santander,4.857,6.925,8.714,15.96,16.53,11.53,11.25,14.25,17.7,19.25,14.53,7.464,148.96
Vivero Surata,Surata,Santander,7.233,8.733,11.4,18.13,19.06,11.68,10.23,13.86,17.66,20.16,15.4,9.7,163.24599999999998
Berlin,Tona,Santander,5.777,7.963,10.78,15.71,18.03,19.35,20.39,18.64,17.21,18.35,13.59,8.285,174.07500000000002
Picacho El,Tona,Santander,5.161,7.419,9.451,16.6,17.76,13.0,10.64,14.12,16.56,18.6,13.45,7.387,150.148
Tona,Tona,Santander,5.58,7.733,10.35,14.41,13.19,5.032,3.903,7.233,11.43,13.93,12.27,7.166,112.22699999999999
Valle de San Jose,Valle de San Jose,Santander,3.645,7.0,8.612,15.22,19.03,17.09,19.35,19.16,18.8,18.63,11.96,5.483,163.98000000000002
Velez Gja,Velez,Santander,9.64,12.88,16.12,22.03,24.42,21.84,21.3,20.46,21.61,24.57,19.53,13.42,227.82
Vetas-El Pozo,Vetas,Santander,3.103,5.482,7.678,14.27,13.2,11.1,7.862,9.724,14.06,15.37,11.48,5.0,118.32900000000002
Fuente La,Zapatoca,Santander,2.481,4.111,5.444,8.192,10.07,7.076,7.461,7.192,10.4,11.57,7.88,2.923,84.8
Zapatoca,Zapatoca,Santander,6.6,8.692,11.46,16.92,19.08,15.26,16.76,18.52,20.0,20.28,15.19,8.333,177.095
Frontera Hda La,Buenavista,Sucre,0.954,1.818,2.136,6.272,7.818,7.19,7.142,8.761,8.727,8.619,5.285,2.571,67.29299999999999
Caimito,Caimito,Sucre,0.8,0.84,2.36,5.64,9.68,10.4,11.4,12.76,10.87,10.08,7.541,2.56,84.931
Chalan,Chalan,Sucre,2.461,2.384,2.615,6.653,9.538,7.153,6.538,8.538,8.846,10.61,7.846,3.269,76.45100000000001
Primates,Coloso,Sucre,2.058,2.222,2.894,7.105,11.68,12.31,11.94,13.15,12.22,12.88,11.0,4.0,103.45899999999999
Apto Rafael Barvo,Corozal,Sucre,2.703,3.107,3.285,9.035,14.17,12.75,10.89,14.71,13.46,13.53,9.481,4.703,111.82400000000001
Hato Nuevo,Corozal,Sucre,1.2,1.73,1.961,5.384,7.384,7.269,7.269,9.346,9.269,9.076,5.769,2.48,68.137
Galeras,Galeras,Sucre,1.333,2.0,2.409,6.318,9.05,7.909,8.761,8.5,9.636,9.181,6.772,2.238,74.107
Villanueva,Guaranda,Sucre,1.916,2.916,3.217,7.56,12.4,12.92,13.2,14.08,12.76,13.44,11.64,5.88,111.929
Pto Asis,Los Palmitos,Sucre,2.125,2.0,3.0,6.117,8.647,7.294,6.941,9.176,8.058,8.352,6.117,3.562,71.38900000000001
Majagual,Majagual,Sucre,1.952,2.818,3.695,9.272,14.5,13.69,14.27,15.18,12.73,15.81,13.47,6.826,124.21300000000001
Palmarito,Majagual,Sucre,0.76,0.92,1.36,3.84,8.333,8.2,9.08,10.84,10.92,12.28,8.458,4.181,79.172
Zapata,Majagual,Sucre,0.923,1.269,2.23,6.23,11.15,11.0,12.73,12.76,11.92,12.76,9.166,3.291,95.42899999999999
San Benito Abad,San Benito Abad,Sucre,1.56,2.12,3.24,7.4,13.2,14.04,14.32,15.12,15.25,16.08,11.68,4.75,118.75999999999999
Santiago Apostol,San Benito Abad,Sucre,1.115,1.346,1.807,4.416,7.44,7.72,8.192,11.23,10.19,11.23,6.56,2.75,73.99600000000001
Tablitas Las,San Benito Abad,Sucre,1.0,1.44,2.24,4.48,8.541,9.56,8.72,9.52,9.125,8.48,6.04,1.8,70.94600000000001
Apto La Florida,San Marcos,Sucre,2.117,2.411,3.055,10.27,12.55,14.11,15.7,17.0,16.56,15.66,12.31,4.5,126.24300000000001
Eureka Hda,San Marcos,Sucre,0.782,0.875,1.4,4.88,7.875,9.64,11.41,11.68,10.64,11.33,7.48,2.727,80.71900000000001
Torno Hda El,San Marcos,Sucre,0.764,1.117,1.411,4.588,10.31,10.7,13.11,13.11,12.76,10.23,8.812,3.266,90.17800000000001
Belen Hda,San Onofre,Sucre,3.357,1.866,2.866,9.058,12.94,11.64,10.0,11.88,11.37,13.88,9.411,6.941,105.209
Berrugas,San Onofre,Sucre,0.84,0.6,0.84,3.269,6.961,7.384,7.384,8.0,7.615,9.6,6.269,2.384,61.146
Palo Alto,San Onofre,Sucre,1.562,2.666,2.933,8.687,12.81,13.37,11.81,13.87,12.0,14.56,11.5,5.466,111.234
Sabanas de Mucacal,San Onofre,Sucre,1.608,1.818,2.391,5.708,9.375,8.375,9.0,10.16,9.583,10.04,8.565,4.434,81.05699999999999
Sabanetica,San Onofre,Sucre,0.0,0.047,0.333,1.565,5.13,5.608,5.26,5.434,7.0,8.608,5.217,1.652,45.854
San Onofre,San Onofre,Sucre,1.481,1.076,1.73,4.666,8.629,8.111,9.037,9.185,7.963,9.925,7.925,3.555,73.28300000000002
San Pedro,San Pedro,Sucre,1.26,2.434,3.375,7.0,9.25,8.416,8.208,9.5,8.208,9.166,6.0,3.0,75.817
Sta Angela Hda,Santiago de Tolu,Sucre,0.764,0.5,1.0,3.789,7.157,6.789,7.0,7.157,7.947,7.842,6.21,3.555,59.71000000000001
Tolu,Santiago de Tolu,Sucre,0.777,0.333,0.535,2.357,6.692,6.518,5.928,6.678,5.925,6.84,5.481,1.76,49.824
Sincelejo,Sincelejo,Sucre,1.633,1.6,2.0,6.066,9.931,8.333,8.259,9.724,9.31,8.933,6.9,3.827,76.51599999999999
Campo Alegre,Sucre,Sucre,1.2,1.32,2.28,5.576,10.26,9.807,10.76,13.0,12.65,12.84,10.44,4.68,94.81299999999999
Isla del Coco,Sucre,Sucre,1.0,1.083,1.541,4.25,8.708,9.333,10.41,11.83,11.5,11.54,7.565,2.454,81.21399999999998
San Luis,Sucre,Sucre,1.041,1.166,1.958,5.173,9.416,9.391,10.95,13.13,11.87,13.12,10.36,4.956,92.531
Villa Cecilia Hda,Sucre,Sucre,1.193,0.967,1.612,4.096,7.966,8.419,9.166,10.34,9.612,10.64,8.774,3.451,76.23599999999999
Argentina Hda La,Tolu Viejo,Sucre,1.052,1.157,1.6,5.75,9.9,8.75,8.45,9.421,8.6,10.36,7.5,4.368,76.908
Toluviejo,Tolu Viejo,Sucre,1.272,1.318,1.818,5.954,10.59,8.904,8.227,10.36,8.857,10.52,6.727,4.227,78.774
Cruces Las,Alpujarra,Tolima,9.5,9.59,12.04,12.27,12.5,10.28,7.571,7.35,7.818,13.22,16.63,11.18,129.94899999999998
Alsacia,Ambalema,Tolima,3.0,4.25,5.687,8.466,8.75,3.2,3.937,5.75,7.437,10.5,6.0,3.066,70.043
Bocatoma C Central,Ambalema,Tolima,3.0,5.277,5.5,9.777,9.333,3.625,3.944,4.833,9.625,9.882,5.437,3.875,74.108
Bocatoma C Norte,Ambalema,Tolima,3.277,5.235,5.705,10.11,9.166,3.888,3.611,5.333,8.588,9.058,6.5,3.888,74.359
Boqueron,Ambalema,Tolima,4.0,5.375,5.312,8.533,8.733,4.533,4.6,5.812,8.5,9.461,7.142,3.666,75.66699999999999
Campamento Ambalem,Ambalema,Tolima,2.666,4.925,5.642,10.06,8.857,4.538,3.62,5.448,7.814,10.46,7.107,4.62,75.757
Chorrillo,Ambalema,Tolima,3.411,4.47,6.411,9.352,9.411,4.5,4.058,5.0,9.294,9.882,6.0,3.352,75.141
Florida Hda La,Ambalema,Tolima,,,,,,,,,,,,,
Gamba,Ambalema,Tolima,2.933,4.533,5.466,8.466,8.066,3.066,2.812,4.625,7.933,9.0,5.625,2.812,65.337
Salto El,Ambalema,Tolima,6.16,8.653,10.8,15.33,15.73,9.963,7.555,9.407,13.33,17.25,13.03,8.185,135.393
Anzoategui,Anzoategui,Tolima,8.346,10.38,11.08,15.68,13.69,8.576,6.769,7.192,11.8,15.76,13.38,10.07,132.72299999999998
Potosi Hda,Armero,Tolima,5.714,7.137,9.066,12.53,12.26,6.566,5.8,6.6,10.63,13.83,11.03,7.724,108.887
Ataco,Ataco,Tolima,11.2,12.8,14.6,16.65,16.34,10.24,8.0,8.896,11.86,17.58,19.39,14.93,162.486
Casa de Zinc,Ataco,Tolima,9.368,9.0,11.0,11.0,10.0,6.59,4.772,4.318,8.684,15.05,14.47,10.95,115.202
Condor El,Ataco,Tolima,14.33,14.33,15.15,18.23,17.33,11.09,7.714,7.19,10.8,19.28,19.38,16.95,171.774
Mesa de Pole,Ataco,Tolima,15.06,15.92,17.26,18.56,18.71,12.83,10.73,10.36,13.63,20.2,21.58,18.13,192.96999999999997
Pan de Azucar,Ataco,Tolima,11.2,10.25,12.56,11.75,11.32,4.68,4.4,4.0,7.72,16.88,17.04,13.44,125.23999999999998
San Pedro,Ataco,Tolima,11.08,12.08,13.69,14.42,13.08,7.192,5.538,5.307,9.416,17.34,18.57,14.38,142.093
Santiago Perez,Ataco,Tolima,11.08,10.43,12.52,13.85,12.18,8.304,5.478,6.173,8.476,14.73,15.78,13.0,132.001
Cajamarca,Cajamarca,Tolima,13.06,13.5,17.03,21.64,22.58,17.51,15.45,14.96,18.8,21.06,19.32,15.48,210.39000000000001
Cascada La,Cajamarca,Tolima,11.0,9.666,11.92,14.18,16.31,13.81,14.62,12.56,14.43,17.18,16.0,12.6,164.276
Delicias Las,Cajamarca,Tolima,7.812,8.235,9.941,13.29,17.52,14.05,11.18,10.25,13.23,14.56,13.88,9.375,143.323
Plan El,Cajamarca,Tolima,9.312,10.64,12.88,16.62,19.25,14.75,14.11,12.68,15.29,16.0,14.43,9.812,165.774
Carmen de Apicala,Carmen de Apicala,Tolima,6.25,7.958,8.68,12.75,13.2,8.56,4.6,5.6,9.791,12.66,12.32,8.5,110.869
Demostracion Gja,Chaparral,Tolima,17.41,15.8,18.0,21.32,19.9,14.96,12.77,11.77,16.48,21.9,23.25,20.41,213.97
Limon El,Chaparral,Tolima,17.76,16.0,18.35,21.33,21.0,16.19,14.52,14.9,16.2,23.09,23.57,21.19,224.09999999999997
Pando El,Chaparral,Tolima,10.92,12.12,14.24,16.38,14.53,8.307,5.923,7.153,10.53,17.92,16.6,13.23,147.853
San Jose D Hermosa,Chaparral,Tolima,10.42,13.2,14.73,18.87,17.46,17.33,18.86,15.75,16.62,17.75,15.43,11.81,188.23000000000002
Colache Hda,Coyaima,Tolima,5.966,7.451,9.548,11.16,11.56,5.645,3.451,3.645,7.741,12.53,12.54,9.0,100.237
Media Luna,Coyaima,Tolima,8.766,10.76,12.1,15.8,15.66,10.13,7.133,6.233,10.9,15.76,15.7,12.2,141.142
Cunday,Cunday,Tolima,7.666,8.29,10.83,12.8,12.51,7.7,5.354,5.387,9.129,13.61,13.32,8.29,114.886
Dolores Hda Madron,Dolores,Tolima,10.44,13.61,15.92,18.2,18.36,13.92,11.53,10.96,13.57,19.52,21.07,16.44,183.54
Llanitos,Dolores,Tolima,11.94,12.82,15.52,16.29,14.88,8.941,8.47,6.235,10.88,17.31,19.93,14.68,157.89600000000002
Montana La,Dolores,Tolima,10.7,12.54,15.08,19.0,18.62,14.17,11.79,11.08,14.13,20.87,21.87,16.78,186.63
Chicoral,Espinal,Tolima,6.6,9.0,10.4,14.96,15.41,9.275,7.066,7.034,12.0,15.32,12.66,8.896,128.62100000000004
Nataima,Espinal,Tolima,7.62,9.62,11.55,16.2,16.37,10.55,6.571,6.896,13.55,16.72,13.65,9.413,138.71
Palocabildo,Falan,Tolima,,,,,,,,,,,,,
Apto Santiago Vila,Flandes,Tolima,9.733,11.86,13.51,17.27,17.17,13.46,11.5,11.13,15.03,16.79,14.8,11.86,164.113
Eden El,Fresno,Tolima,13.14,14.71,18.5,19.75,18.72,10.79,8.586,11.27,16.58,21.89,21.2,16.17,191.30599999999998
Apto Barroso Dc,Guamo,Tolima,,,,,,,,,,,,,
Guamo,Guamo,Tolima,7.48,10.11,11.14,16.14,15.73,9.703,7.153,7.038,12.96,15.59,14.03,10.51,137.584
Suarez,Guamo,Tolima,5.517,7.137,8.586,12.24,12.44,7.034,4.137,3.862,8.482,11.55,10.0,7.344,98.329
Esperanza La,Honda,Tolima,7.4,9.133,12.56,16.8,17.36,11.43,9.366,10.41,15.16,19.4,17.73,11.73,158.47899999999996
Idema-Honda,Honda,Tolima,3.741,4.935,7.258,9.774,10.35,5.709,4.7,5.935,9.193,12.74,11.36,5.806,91.50099999999999
Apto Perales,Ibague,Tolima,12.1,13.16,15.93,20.1,19.6,12.89,9.766,10.56,15.1,19.63,18.46,14.2,181.496
Cementos Diamante,Ibague,Tolima,6.16,8.653,10.8,15.33,15.73,9.963,7.555,9.407,13.33,17.25,13.03,8.185,135.393
Chapeton,Ibague,Tolima,14.36,14.26,19.26,21.73,22.26,16.52,12.57,13.15,17.21,21.36,21.52,16.73,210.93
Darien El,Ibague,Tolima,,,,,,,,,,,,,
Esmeralda La,Ibague,Tolima,14.35,13.29,14.23,16.35,16.23,11.29,10.58,10.11,14.88,15.64,15.41,12.64,165.0
Juntas Las,Ibague,Tolima,9.892,12.03,16.17,19.17,20.85,16.64,15.85,14.57,18.29,20.33,17.6,12.89,194.28199999999998
Palmar El,Ibague,Tolima,9.724,11.79,14.93,20.62,20.89,17.51,16.35,15.21,18.41,20.44,17.71,12.96,196.54400000000004
Pastales,Ibague,Tolima,10.18,11.7,16.28,18.21,19.78,14.44,13.28,13.32,17.07,19.25,18.44,14.5,186.45
Perales Hato Opia,Ibague,Tolima,8.862,10.31,12.53,17.86,17.1,11.17,8.379,8.517,12.89,16.86,14.58,10.89,149.94800000000004
Placer El,Ibague,Tolima,19.58,18.94,22.88,24.76,24.0,21.11,20.23,19.47,22.56,25.18,24.94,20.35,264.0
Rancho El,Ibague,Tolima,,,,,,,,,,,,,
Secreto El,Ibague,Tolima,,,,,,,,,,,,,
Balmoral,Lerida,Tolima,5.062,5.5,7.117,9.411,10.62,5.125,5.529,6.352,8.941,9.647,7.294,4.812,85.41000000000001
Garcia Hda,Lerida,Tolima,4.352,6.647,8.176,11.23,11.64,6.062,5.235,5.875,9.0,12.23,9.882,6.375,96.70400000000001
Iguacitos,Lerida,Tolima,3.933,5.4,5.266,9.0,9.133,4.384,3.666,5.933,8.2,9.333,5.666,3.266,73.17999999999999
Mangon El,Lerida,Tolima,5.235,6.625,8.294,11.82,11.7,6.375,6.235,7.294,10.0,11.58,7.882,4.941,97.98100000000001
Quinta La,Lerida,Tolima,,,,,,,,,,,,,
Sierra La,Lerida,Tolima,6.892,8.592,11.17,14.96,14.73,8.966,7.0,8.413,12.4,14.46,11.03,8.069,126.682
Libano,Libano,Tolima,13.58,14.53,17.34,19.56,19.83,12.64,10.54,12.38,17.3,20.64,18.51,14.19,191.04000000000002
Trinidad La,Libano,Tolima,13.37,14.87,17.5,22.06,20.37,14.12,11.06,12.75,17.37,22.62,20.06,15.87,202.02
Granja Hda La,Melgar,Tolima,8.125,8.375,10.87,11.56,11.75,8.333,7.5,5.812,9.066,12.14,12.78,8.357,114.668
Salero El,Melgar,Tolima,6.095,6.761,9.363,11.36,11.28,6.381,3.666,3.454,8.333,11.66,12.25,8.0,98.603
Alto del Oso,Murillo,Tolima,,,,,,,,,,,,,
Murillo,Murillo,Tolima,10.06,12.83,16.8,20.09,19.6,13.7,11.54,12.23,16.73,19.89,18.46,13.63,185.56000000000003
Altamira Hda Dc,Natagaima,Tolima,6.555,7.47,8.555,8.625,8.823,4.722,3.444,3.444,5.235,10.83,11.66,8.555,87.918
Anchique,Natagaima,Tolima,9.708,10.61,12.29,13.37,14.74,9.851,7.222,7.111,9.185,16.03,15.81,12.18,138.107
Tinajas,Natagaima,Tolima,5.875,6.56,7.4,8.12,7.0,4.4,2.92,2.36,4.12,9.6,9.666,8.375,76.396
Olaya Herrera,Ortega,Tolima,6.461,6.576,8.24,10.61,9.833,4.192,2.384,3.346,6.73,11.76,13.3,9.76,93.19200000000001
Ortega,Ortega,Tolima,6.206,6.896,8.758,10.89,10.51,5.931,3.448,4.413,7.607,10.85,11.64,8.448,95.59699999999998
Piedras,Piedras,Tolima,3.2,6.12,7.24,11.08,10.62,5.458,4.125,4.8,8.8,10.4,7.958,5.08,84.881
Apto Planadas,Planadas,Tolima,17.0,16.46,19.2,21.73,20.83,17.13,15.41,13.31,15.26,22.4,22.5,20.26,221.48999999999998
Gaitania,Planadas,Tolima,13.26,14.07,17.0,19.92,21.56,16.61,12.92,11.34,13.73,19.34,19.42,16.26,195.43
Pena Rica,Planadas,Tolima,12.05,13.47,16.55,18.57,18.47,17.6,14.33,13.18,15.36,18.55,18.8,14.4,191.33
Aco,Prado,Tolima,8.166,9.31,12.27,13.86,13.03,8.933,5.4,4.758,8.142,14.16,15.5,10.56,124.08899999999998
Boqueron,Prado,Tolima,7.709,8.935,10.33,12.83,11.64,6.774,5.161,4.451,8.103,13.58,13.36,10.3,113.17299999999999
Fique El,Prado,Tolima,12.05,11.82,14.7,16.06,16.5,11.0,9.294,7.47,11.64,17.82,19.35,14.53,162.23399999999998
Penon Alto,Prado,Tolima,7.187,8.062,10.25,12.37,11.56,6.187,4.437,4.75,7.5,12.5,12.62,9.875,107.298
Pinalito Hda,Prado,Tolima,11.87,11.66,15.33,16.6,16.1,12.5,8.451,7.419,11.12,17.06,17.87,14.76,160.73999999999998
Pst de Monta,Prado,Tolima,5.764,7.176,7.647,12.05,11.29,4.941,3.882,3.764,7.235,12.94,11.88,8.705,97.274
Lozania,Purificacion,Tolima,10.75,12.85,15.39,19.62,19.75,16.17,12.6,10.14,14.6,20.21,19.0,15.6,186.68
Palo Gordo,Purificacion,Tolima,8.187,9.5,11.06,14.5,12.62,8.437,5.625,5.812,10.56,14.18,13.18,10.18,123.84100000000001
Purificacion,Purificacion,Tolima,6.233,7.433,7.774,11.77,10.74,6.871,4.0,4.161,7.871,12.19,11.0,8.233,98.27600000000001
Sta Helena,Purificacion,Tolima,8.6,9.833,11.73,16.72,17.17,11.1,7.533,7.689,12.63,15.8,14.71,10.83,144.345
Aguila El,Rioblanco,Tolima,,,,,,,,,,,,,
Gaitan,Rioblanco,Tolima,15.33,15.94,18.88,20.66,19.75,14.33,13.38,11.31,17.05,20.93,21.68,15.61,204.85000000000002
Herrera,Rioblanco,Tolima,9.0,9.884,11.65,15.14,17.18,15.0,13.03,10.29,11.25,13.7,12.48,9.692,148.29600000000002
Pto Saldana,Rioblanco,Tolima,7.291,7.13,8.916,11.68,11.4,7.25,4.833,4.52,6.64,10.75,10.33,7.695,98.435
Rioblanco,Rioblanco,Tolima,11.03,11.59,12.07,13.25,12.8,8.423,6.0,6.148,9.555,14.48,14.74,12.03,132.11599999999999
Roncesvalles,Roncesvalles,Tolima,11.22,12.19,16.87,20.22,22.9,18.16,17.19,15.25,16.74,20.33,18.36,13.96,203.39000000000001
Sta Helena,Roncesvalles,Tolima,10.08,11.44,13.19,17.0,17.26,13.8,12.88,11.61,13.15,15.23,15.76,11.5,162.89999999999998
Corazon El,Rovira,Tolima,,,,,,,,,,,,,
Riomanso,Rovira,Tolima,13.28,14.16,17.25,20.28,21.48,17.12,14.32,13.92,16.68,20.32,19.6,14.6,203.01
Rovira 2,Rovira,Tolima,8.0,9.034,11.1,14.24,13.34,8.0,5.069,5.758,10.41,15.13,14.0,9.931,124.01199999999999
Jabalcon,Saldana,Tolima,7.7,10.13,11.33,14.33,14.75,9.0,6.827,6.344,10.55,16.24,13.86,11.34,132.40099999999998
Molino Murra,Saldana,Tolima,5.705,6.176,6.705,10.88,9.437,5.187,3.058,3.588,7.117,9.764,9.058,6.705,83.37999999999998
Piedras de Cobre,Saldana,Tolima,5.45,6.19,6.857,10.72,9.333,4.285,2.772,2.954,6.772,10.45,8.954,6.59,81.327
San Antonio Quinta,San Antonio,Tolima,15.62,15.96,19.03,21.96,22.31,17.92,15.72,14.62,17.65,22.03,21.37,17.75,221.94000000000003
Lorena Hda La,San Luis,Tolima,5.095,5.523,6.142,9.095,8.809,6.0,3.714,3.0,5.4,9.19,8.157,5.857,75.98199999999999
Apto Mariquita,San Sebastian de Mariquita,Tolima,9.2,10.06,12.12,16.68,15.41,10.47,8.937,9.411,15.82,19.53,17.71,13.62,158.96800000000002
Sta Isabel,Santa Isabel,Tolima,11.91,14.36,17.76,22.28,20.88,14.84,13.0,13.8,17.04,21.72,20.25,14.87,202.71
Sta Isabel,Santa Isabel,Tolima,13.89,13.5,16.21,19.33,16.73,11.89,10.52,11.1,14.94,18.63,18.47,14.47,179.67999999999998
Dos Aguas Las,Suarez,Tolima,4.727,6.59,7.227,10.0,9.8,6.619,4.428,4.952,7.954,9.818,8.045,5.909,86.069
Mesas Las,Suarez,Tolima,10.7,12.29,13.52,18.47,17.23,12.52,8.176,7.235,11.62,17.06,16.64,13.88,159.341
Valle de San Juan,Valle de San Juan,Tolima,5.0,5.92,6.84,10.84,10.23,5.653,3.73,3.923,7.346,10.73,8.461,6.846,85.519
Venadillo,Venadillo,Tolima,3.375,5.125,6.083,9.916,9.291,5.25,4.25,4.916,7.75,9.347,6.227,4.434,75.964
Villahermosa,Villahermosa,Tolima,12.65,13.34,16.13,17.7,17.16,10.07,7.689,10.53,15.5,18.34,17.93,14.5,171.53900000000002
Villahermosa,Villahermosa,Tolima,15.0,14.71,17.95,21.3,21.9,14.14,12.95,12.09,18.05,21.57,20.05,16.65,206.36
Conc L Bustamante,Villarrica,Tolima,11.0,12.89,15.83,18.47,19.89,15.63,16.05,13.05,14.42,20.73,17.1,13.61,188.66999999999996
Luis Bustamante,Villarrica,Tolima,15.54,16.13,21.08,23.25,24.12,19.91,20.79,18.65,18.08,24.33,23.79,16.45,242.11999999999998
Pto Lleras,Villarrica,Tolima,14.11,16.0,17.82,20.35,21.18,17.81,14.52,13.7,15.76,21.05,21.31,15.23,208.84
Villarrica,Villarrica,Tolima,10.9,11.77,15.4,17.31,18.4,13.18,12.09,10.68,13.68,19.27,19.18,12.4,174.26000000000005
Alcala,Alcala,Valle,7.884,8.769,12.5,14.46,14.1,10.78,8.518,9.4,11.32,15.21,13.85,9.535,136.326
Arturo Gomez,Alcala,Valle,13.7,14.33,17.75,20.58,21.83,17.79,14.7,15.16,18.62,22.41,20.95,16.83,214.64999999999998
Pardo,Andalucia,Valle,7.535,8.142,10.24,12.42,13.53,8.821,6.724,7.535,10.92,14.24,13.57,9.071,122.74799999999999
Brisas Las,Ansermanuevo,Valle,12.0,11.68,13.32,17.0,18.12,12.95,10.96,10.92,15.62,19.16,18.8,14.75,175.28000000000003
Inmaculada La,Ansermanuevo,Valle,7.892,9.107,11.2,13.34,13.83,10.03,7.533,9.069,12.63,15.46,13.55,9.758,133.399
Argelia El Recreo,Argelia,Valle,11.63,12.59,15.66,18.16,20.66,16.08,13.75,13.82,17.6,22.63,20.91,16.0,199.48999999999998
Bolivar,Bolivar,Valle,5.066,5.645,6.733,10.26,9.709,7.193,5.29,5.677,8.193,10.12,9.935,6.066,89.887
Herradura La,Bolivar,Valle,,,,,,,,,,,,,
Naranjal,Bolivar,Valle,4.48,4.375,5.833,8.384,8.23,5.538,4.192,4.8,6.5,9.5,9.192,5.846,76.87
Apto Buenaventura,Buenaventura,Valle,19.78,16.53,20.0,20.66,24.23,24.83,25.07,25.4,24.96,25.36,23.68,21.82,272.32
Bajo Calima,Buenaventura,Valle,23.59,20.96,23.0,25.21,27.96,26.92,27.75,28.03,27.92,28.64,26.1,26.4,312.47999999999996
Ceibitos,Buenaventura,Valle,20.7,16.75,18.5,22.2,26.88,25.96,26.56,27.64,26.6,26.52,25.26,23.87,287.44
Cisneros,Buenaventura,Valle,17.13,16.13,16.4,19.5,19.27,17.68,15.18,16.4,20.63,22.95,21.23,17.55,220.04999999999998
Colpuertos,Buenaventura,Valle,25.0,20.41,22.44,24.71,27.37,26.96,27.75,28.17,27.92,28.55,26.06,26.34,311.68
Malaguita,Buenaventura,Valle,19.85,15.37,16.37,19.07,23.25,23.14,23.64,24.03,24.0,25.03,22.92,22.59,259.26
Mision La,Buenaventura,Valle,22.9,19.32,20.1,22.74,26.03,24.96,25.76,25.53,25.67,25.76,25.41,25.74,289.92
Silva,Buenaventura,Valle,14.05,12.31,13.0,16.15,20.75,18.8,19.5,20.45,21.5,21.5,19.85,18.21,216.07
Tigre El,Buenaventura,Valle,8.15,7.105,7.263,10.0,14.2,11.9,10.35,10.65,13.94,14.7,13.21,11.15,132.61800000000002
Yurumangui S Anton,Buenaventura,Valle,20.95,16.25,15.95,23.9,25.14,23.8,22.61,23.8,24.61,25.2,22.9,22.35,267.46000000000004
Bugalagrande,Bugalagrande,Valle,5.666,5.75,8.875,10.93,10.0,8.062,5.687,7.0,8.75,12.93,10.31,7.75,101.71000000000001
Ceilan,Bugalagrande,Valle,8.846,9.04,11.84,14.68,13.46,9.115,6.884,7.5,10.69,15.5,13.84,9.96,131.355
Galicia,Bugalagrande,Valle,7.222,7.964,11.03,13.07,12.18,8.321,6.714,7.74,10.92,13.28,13.46,8.785,120.686
Jigual El,Bugalagrande,Valle,6.066,8.625,11.5,12.93,12.25,8.0,5.812,7.25,9.0,14.12,12.73,9.687,117.97
Lucerna Hda,Bugalagrande,Valle,4.583,5.166,7.5,9.708,9.125,6.25,5.041,4.791,8.208,10.12,9.166,5.666,85.324
San Marcos,Bugalagrande,Valle,9.291,9.0,13.7,14.8,15.48,13.16,9.375,9.625,12.87,17.7,15.87,10.88,151.751
Camelia La,Caicedonia,Valle,8.714,9.423,12.75,13.89,13.57,9.689,6.241,7.464,11.65,15.82,15.85,10.82,135.881
Base Aerea M F S,Cali,Valle,9.333,10.06,11.31,14.22,13.5,10.29,7.055,7.333,11.88,17.18,13.23,12.18,137.571
Brisas Las,Cali,Valle,,,,,,,,,,,,,
Canaveralejo,Cali,Valle,,,,,,,,,,,,,
Col San Juan Bosco,Cali,Valle,8.0,9.133,10.53,14.33,14.33,9.133,5.466,7.8,9.8,14.06,11.26,9.142,122.98399999999998
Col San Luis Gonza,Cali,Valle,,,,,,,,,,,,,
Cristales Los,Cali,Valle,,,,,,,,,,,,,
Descanso El,Cali,Valle,8.533,9.666,12.2,13.46,14.13,9.266,6.4,8.428,11.14,15.2,12.33,11.6,132.353
Fonda La,Cali,Valle,10.0,9.142,12.93,15.0,15.13,9.933,7.0,8.933,10.86,15.06,14.07,9.533,137.591
Montebello,Cali,Valle,6.8,7.466,10.26,13.0,13.2,7.6,5.066,6.533,9.0,13.86,11.2,8.866,112.851
Palacio El,Cali,Valle,8.466,9.666,11.93,14.0,14.2,7.666,5.466,7.2,9.6,14.07,12.91,8.769,123.94299999999998
Pichinde,Cali,Valle,9.263,9.21,11.57,13.63,14.36,9.21,5.789,5.894,10.15,14.84,12.52,9.894,126.33000000000001
Univ del Valle,Cali,Valle,10.83,12.7,14.51,17.61,16.72,12.36,9.033,9.4,13.46,18.66,17.23,13.03,165.543
Cabuyal,Candelaria,Valle,7.225,7.612,9.0,10.74,10.0,5.935,4.612,5.5,7.774,11.13,10.83,6.633,96.99099999999999
Ing La Quinta,Candelaria,Valle,,,,,,,,,,,,,
Apto Sta Ana,Cartago,Valle,,,,,,,,,,,,,
